Locus	Gene	Start	Length	Product	Allele Count	Alleles
PA3391	nosR	3794819	2148	regulatory protein NosR	551	PA3391.fasta
PA3392	nosZ	3797009	1911	nitrous-oxide reductase	399	PA3392.fasta
PA3394	nosF	3800199	915	copper ABC transporter ATP-binding protein	321	PA3394.fasta
PA3396	nosL	3801948	537	acessory protein NosL	172	PA3396.fasta
PA3397	fpr	3802567	777	ferredoxin-NADP reductase	205	PA3397.fasta
PA3398		3803617	927	transcriptional regulator	205	PA3398.fasta
PA3399		3804545	342	hypothetical protein	102	PA3399.fasta
PA3400		3804940	1134	hypothetical protein	320	PA3400.fasta
PA3401		3806070	1173	hypothetical protein	339	PA3401.fasta
PA3402		3807246	972	hypothetical protein	279	PA3402.fasta
PA3412		3819527	270	hypothetical protein	60	PA3412.fasta
PA3413		3820006	267	hypothetical protein	39	PA3413.fasta
PA3417		3823509	1098	pyruvate dehydrogenase E1 component subunit alpha	344	PA3417.fasta
PA3419		3826019	813	hypothetical protein	259	PA3419.fasta
PA3421		3829471	1371	hypothetical protein	394	PA3421.fasta
PA3422		3830898	1758	hypothetical protein	428	PA3422.fasta
PA3423		3832940	744	transcriptional regulator	200	PA3423.fasta
PA3424		3833774	1407	hypothetical protein	387	PA3424.fasta
PA3425		3835215	345	hypothetical protein	90	PA3425.fasta
PA3426		3835579	771	enoyl-CoA hydratase	199	PA3426.fasta
PA3427		3836466	912	short-chain dehydrogenase	257	PA3427.fasta
PA3428		3837493	294	hypothetical protein	72	PA3428.fasta
PA3429		3837885	897	epoxide hydrolase	292	PA3429.fasta
PA3430		3838778	780	aldolase	207	PA3430.fasta
PA3431		3839686	687	hypothetical protein	237	PA3431.fasta
PA3433		3840844	894	transcriptional regulator	308	PA3433.fasta
PA3435		3843653	453	flavodoxin	117	PA3435.fasta
PA3436		3844385	558	hypothetical protein	156	PA3436.fasta
PA3437	folM	3845053	705	short-chain dehydrogenase	207	PA3437.fasta
PA3438	folE1	3845775	561	GTP cyclohydrolase I	65	PA3438.fasta
PA3439	folX	3846337	372	D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase	69	PA3439.fasta
PA3440		3846837	312	hypothetical protein	46	PA3440.fasta
PA3440a		3847200	339	type III effector protein	68	PA3440a.fasta
PA3441		3847718	216	molybdopterin-binding protein	38	PA3441.fasta
PA3443		3848795	789	ABC transporter permease	185	PA3443.fasta
PA3445		3850830	972	hypothetical protein	364	PA3445.fasta
PA3446		3851920	594	NAD(P)H-dependent FMN reductase	157	PA3446.fasta
PA3447		3852667	750	ABC transporter ATP-binding protein	183	PA3447.fasta
PA3449		3854241	1002	hypothetical protein	314	PA3449.fasta
PA3450		3855493	639	antioxidant protein	169	PA3450.fasta
PA3451		3856337	210	hypothetical protein	65	PA3451.fasta
PA3452	mqoA	3856749	1572	malate:quinone oxidoreductase	378	PA3452.fasta
PA3453		3858544	666	hypothetical protein	174	PA3453.fasta
PA3454		3859338	1185	acyl-CoA thiolase	267	PA3454.fasta
PA3455		3860675	1491	hypothetical protein	349	PA3455.fasta
PA3458		3865281	474	transcriptional regulator	193	PA3458.fasta
PA3459		3865897	1770	glutamine amidotransferase	403	PA3459.fasta
PA3460		3867707	1758	acetyltransferase	380	PA3460.fasta
PA3461		3869461	1197	hypothetical protein	283	PA3461.fasta
PA3462		3870795	2760	sensor/response regulator hybrid protein	700	PA3462.fasta
PA3463		3873606	231	hypothetical protein	58	PA3463.fasta
PA3465		3876196	1716	hypothetical protein	442	PA3465.fasta
PA3466		3878033	1341	ATP-dependent RNA helicase	331	PA3466.fasta
PA3467		3879559	1368	major facilitator superfamily transporter	352	PA3467.fasta
PA3468		3881093	1329	hypothetical protein	318	PA3468.fasta
PA3469		3882441	543	hypothetical protein	138	PA3469.fasta
PA3470		3882980	459	hypothetical protein	106	PA3470.fasta
PA3471		3883560	1695	NAD-dependent malic enzyme	416	PA3471.fasta
PA3472		3885711	597	hypothetical protein	108	PA3472.fasta
PA3473		3886328	900	chloramphenicol-sensitive protein RarD	261	PA3473.fasta
PA3474		3887224	861	hypothetical protein	211	PA3474.fasta
PA3475	pheC	3888178	807	cyclohexadienyl dehydratase	244	PA3475.fasta
PA3476	rhlI	3889139	606	acyl-homoserine-lactone synthase	176	PA3476.fasta
PA3478	rhlB	3890775	1281	rhamnosyltransferase subunit B	397	PA3478.fasta
PA3479	rhlA	3892121	888	rhamnosyltransferase subunit A	201	PA3479.fasta
PA3480		3893432	567	deoxycytidine triphosphate deaminase	99	PA3480.fasta
PA3481		3894099	1095	hypothetical protein	291	PA3481.fasta
PA3482	metG	3895324	2034	methionine--tRNA ligase	499	PA3482.fasta
PA3483		3897391	801	hypothetical protein	228	PA3483.fasta
PA3484		3898278	1227	hypothetical protein	329	PA3484.fasta
PA3489		3907268	585	electron transport complex subunit A	120	PA3489.fasta
PA3490		3907849	567	electron transport complex subunit B	155	PA3490.fasta
PA3494		3912410	723	electron transport complex subunit E	195	PA3494.fasta
PA3495	nth	3913129	639	endonuclease III	139	PA3495.fasta
PA3496		3913876	180	hypothetical protein	30	PA3496.fasta
PA3515		3930743	1074	hypothetical protein	230	PA3515.fasta
PA3516		3931866	1452	adenylosuccinate lyase	377	PA3516.fasta
PA3517		3933317	1434	adenylosuccinate lyase	456	PA3517.fasta
PA3518		3934781	987	hypothetical protein	269	PA3518.fasta
PA3519		3935800	1038	hypothetical protein	299	PA3519.fasta
PA3521		3938020	1476	hypothetical protein	431	PA3521.fasta
PA3522		3939492	3162	resistance-nodulation-cell division (RND) efflux transporter	670	PA3522.fasta
PA3523		3942650	1158	resistance-nodulation-cell division (RND) efflux membrane fusion protein	348	PA3523.fasta
PA3524	gloA1	3944184	387	lactoylglutathione lyase	77	PA3524.fasta
PA3525	argG	3944662	1218	argininosuccinate synthase	210	PA3525.fasta
PA3526		3945997	966	hypothetical protein	272	PA3526.fasta
PA3528	rnt	3948138	675	ribonuclease T	140	PA3528.fasta
PA3529		3948991	603	peroxidase	132	PA3529.fasta
PA3530		3949853	222	hypothetical protein	30	PA3530.fasta
PA3531	bfrB	3950284	477	bacterioferritin	125	PA3531.fasta
PA3532		3950827	1152	hypothetical protein	323	PA3532.fasta
PA3533		3952061	327	hypothetical protein	64	PA3533.fasta
PA3534		3952500	2109	oxidoreductase	531	PA3534.fasta
PA3535		3954907	2988	serine protease	627	PA3535.fasta
PA3536		3958288	468	hypothetical protein	145	PA3536.fasta
PA3537	argF	3959033	918	ornithine carbamoyltransferase	166	PA3537.fasta
PA3538		3959955	1083	ABC transporter ATP-binding protein	232	PA3538.fasta
PA3539		3961144	780	hypothetical protein	186	PA3539.fasta
PA3540	algD	3962825	1311	GDP-mannose 6-dehydrogenase AlgD	234	PA3540.fasta
PA3541	alg8	3964275	1485	glycosyltransferase alg8	266	PA3541.fasta
PA3542	alg44	3965842	1170	alginate biosynthesis protein Alg44	276	PA3542.fasta
PA3544	algE	3968449	1473	alginate production protein AlgE	307	PA3544.fasta
PA3545	algG	3969942	1632	alginate-c5-mannuronan-epimerase AlgG	398	PA3545.fasta
PA3546	algX	3971586	1425	alginate biosynthesis protein AlgX	388	PA3546.fasta
PA3547	algL	3973014	1104	alginate lyase	253	PA3547.fasta
PA3549	algJ	3975936	1176	alginate o-acetylase AlgJ	314	PA3549.fasta
PA3550	algF	3977184	651	alginate o-acetyltransferase AlgF	188	PA3550.fasta
PA3551	algA	3978031	1446	bifunctional mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	433	PA3551.fasta
PA3552	arnB	3979860	1149	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	319	PA3552.fasta
PA3553	arnC	3981005	1020	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	254	PA3553.fasta
PA3556	arnT	3984890	1650	4-amino-4-deoxy-L-arabinose lipid A transferase	492	PA3556.fasta
PA3557	arnE	3986536	348	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	105	PA3557.fasta
PA3559		3987290	1395	nucleotide sugar dehydrogenase	395	PA3559.fasta
PA3563	fruR	3994739	990	FruR family transcriptional regulator	205	PA3563.fasta
PA3564		3995841	678	hypothetical protein	183	PA3564.fasta
PA3566		3997822	294	hypothetical protein	103	PA3566.fasta
PA3567		3998137	1014	oxidoreductase	277	PA3567.fasta
PA3568		3999208	1887	propionyl-CoA synthetase	519	PA3568.fasta
PA3571	mmsR	4003733	924	transcriptional regulator MmsR	192	PA3571.fasta
PA3572		4004783	177	hypothetical protein	35	PA3572.fasta
PA3573		4004967	1179	major facilitator superfamily transporter	309	PA3573.fasta
PA3574	nalD	4006510	639	transcriptional regulator	247	PA3574.fasta
PA3575		4007507	531	hypothetical protein	127	PA3575.fasta
PA3576		4008136	423	hypothetical protein	191	PA3576.fasta
PA3578		4009542	786	hypothetical protein	306	PA3578.fasta
PA3579		4010523	1485	glycerol kinase	384	PA3579.fasta
PA3580		4012071	471	hypothetical protein	146	PA3580.fasta
PA3581	glpF	4012806	840	glycerol uptake facilitator protein	242	PA3581.fasta
PA3582	glpK	4013685	1518	glycerol kinase	419	PA3582.fasta
PA3583	glpR	4015408	756	glycerol-3-phosphate regulon repressor	144	PA3583.fasta
PA3584	glpD	4016441	1539	glycerol-3-phosphate dehydrogenase	393	PA3584.fasta
PA3585	glpM	4018112	330	membrane protein GlpM	67	PA3585.fasta
PA3586		4018458	987	hydrolase	272	PA3586.fasta
PA3587	metR	4019743	921	transcriptional regulator MetR	250	PA3587.fasta
PA3588		4020669	1251	porin	429	PA3588.fasta
PA3589		4021972	1206	acetyl-CoA acetyltransferase	409	PA3589.fasta
PA3592		4025586	1188	hypothetical protein	367	PA3592.fasta
PA3593		4026812	1728	acyl-CoA dehydrogenase	496	PA3593.fasta
PA3594		4028653	888	transcriptional regulator	261	PA3594.fasta
PA3595		4029759	1410	major facilitator superfamily transporter	387	PA3595.fasta
PA3596		4031165	1074	methylated-DNA--protein-cysteine methyltransferase	349	PA3596.fasta
PA3597		4032328	1323	amino acid permease	360	PA3597.fasta
PA3598		4033850	816	hypothetical protein	275	PA3598.fasta
PA3599		4034793	786	transcriptional regulator	160	PA3599.fasta
PA3600		4035606	153	50S ribosomal protein L36	27	PA3600.fasta
PA3601		4035758	264	50S ribosomal protein L31 type B	44	PA3601.fasta
PA3602		4036265	1611	hypothetical protein	337	PA3602.fasta
PA3603	dgkA	4037945	372	diacylglycerol kinase	87	PA3603.fasta
PA3604	erdR	4038388	654	response regulator ErdR	148	PA3604.fasta
PA3605		4039174	927	hypothetical protein	220	PA3605.fasta
PA3606		4040104	717	hypothetical protein	190	PA3606.fasta
PA3608	potB	4042175	894	polyamine ABC transporter permease PotB	209	PA3608.fasta
PA3610	potD	4043920	1065	polyamine ABC transporter substrate-binding protein PotD	296	PA3610.fasta
PA3611		4045160	411	hypothetical protein	86	PA3611.fasta
PA3612		4045589	222	hypothetical protein	55	PA3612.fasta
PA3613		4045934	2406	hypothetical protein	558	PA3613.fasta
PA3614		4048519	1404	hypothetical protein	398	PA3614.fasta
PA3615		4050005	1071	hypothetical protein	253	PA3615.fasta
PA3616		4051097	462	recombination regulator RecX	149	PA3616.fasta
PA3617	recA	4051564	1041	recombinase A	221	PA3617.fasta
PA3618		4052738	507	hypothetical protein	139	PA3618.fasta
PA3619		4053392	1008	hypothetical protein	325	PA3619.fasta
PA3621	fdxA	4057159	324	ferredoxin I	43	PA3621.fasta
PA3622	rpoS	4057909	1005	RNA polymerase sigma factor RpoS	219	PA3622.fasta
PA3623		4059018	894	hypothetical protein	254	PA3623.fasta
PA3624	pcm	4059957	636	protein-L-isoaspartate O-methyltransferase	171	PA3624.fasta
PA3626		4061362	1068	tRNA pseudouridine synthase D	287	PA3626.fasta
PA3627	ygbB	4062426	474	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	109	PA3627.fasta
PA3628		4062970	852	esterase	250	PA3628.fasta
PA3629	adhC	4063875	1113	alcohol dehydrogenase	262	PA3629.fasta
PA3630	gfnR	4065119	909	glutathione-dependent formaldehyde neutralization regulator GfnR	249	PA3630.fasta
PA3631		4066103	1227	hypothetical protein	319	PA3631.fasta
PA3633	ygbP	4067604	705	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	181	PA3633.fasta
PA3634		4068328	285	cell division protein FtsB	63	PA3634.fasta
PA3635	eno	4068677	1290	enolase	267	PA3635.fasta
PA3636	kdsA	4070012	846	2-dehydro-3-deoxyphosphooctonate aldolase	172	PA3636.fasta
PA3637	pyrG	4070860	1629	CTP synthetase	341	PA3637.fasta
PA3638		4072659	1329	tRNA(Ile)-lysidine synthase	378	PA3638.fasta
PA3639	accA	4074057	951	acetyl-CoA carboxylase carboxyltransferase subunit alpha	230	PA3639.fasta
PA3640	dnaE	4075157	3522	DNA polymerase III subunit alpha	564	PA3640.fasta
PA3641		4078808	1416	amino acid permease	299	PA3641.fasta
PA3642	rnhB	4080440	606	ribonuclease HII	156	PA3642.fasta
PA3643	lpxB	4081045	1137	lipid-A-disaccharide synthase	357	PA3643.fasta
PA3644	lpxA	4082185	777	acyl-[acyl-carrier-protein]--UDP-N- acetylglucosamine O-acyltransferase	120	PA3644.fasta
PA3645	fabZ	4082958	441	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	57	PA3645.fasta
PA3646	lpxD	4083444	1062	UDP-3-O-acylglucosamine N-acyltransferase	274	PA3646.fasta
PA3647		4084505	507	hypothetical protein	101	PA3647.fasta
PA3649		4087526	1353	zinc metalloprotease	353	PA3649.fasta
PA3650	dxr	4088904	1191	1-deoxy-D-xylulose 5-phosphate reductoisomerase	288	PA3650.fasta
PA3651	cdsA	4090091	816	phosphatidate cytidylyltransferase	242	PA3651.fasta
PA3653	frr	4091671	558	ribosome recycling factor	100	PA3653.fasta
PA3654	pyrH	4092231	738	uridylate kinase	83	PA3654.fasta
PA3655	tsf	4093167	870	elongation factor Ts	171	PA3655.fasta
PA3656	rpsB	4094167	741	30S ribosomal protein S2	100	PA3656.fasta
PA3657	map	4095172	786	methionine aminopeptidase	135	PA3657.fasta
PA3658	glnD	4096124	2703	bifunctional uridylyltransferase/uridylyl-removing protein	503	PA3658.fasta
PA3659		4098844	1209	succinyldiaminopimelate transaminase	376	PA3659.fasta
PA3660		4100104	1746	sodium/hydrogen antiporter	435	PA3660.fasta
PA3661		4102087	360	hypothetical protein	88	PA3661.fasta
PA3663		4103076	354	hypothetical protein	80	PA3663.fasta
PA3664		4103732	348	hypothetical protein	115	PA3664.fasta
PA3665		4104092	624	hypothetical protein	202	PA3665.fasta
PA3666	dapD	4104745	1035	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	212	PA3666.fasta
PA3667		4105874	1206	cysteine desulfurase	362	PA3667.fasta
PA3668		4107076	423	hypothetical protein	109	PA3668.fasta
PA3669		4107505	981	hypothetical protein	332	PA3669.fasta
PA3670		4108489	1848	hypothetical protein	487	PA3670.fasta
PA3671		4110347	735	ABC transporter permease	176	PA3671.fasta
PA3672		4111078	924	ABC transporter ATP-binding protein	263	PA3672.fasta
PA3673	plsB	4112285	2505	glycerol-3-phosphate acyltransferase	499	PA3673.fasta
PA3674		4114933	399	hypothetical protein	100	PA3674.fasta
PA3675		4115468	681	hypothetical protein	149	PA3675.fasta
PA3676		4116188	3078	resistance-nodulation-cell division (RND) efflux transporter	578	PA3676.fasta
PA3677		4119270	1104	resistance-nodulation-cell division (RND) efflux membrane fusion protein	308	PA3677.fasta
PA3678		4120469	639	transcriptional regulator	169	PA3678.fasta
PA3679		4121114	1278	hypothetical protein	344	PA3679.fasta
PA3680		4122420	786	ribosomal RNA small subunit methyltransferase J	292	PA3680.fasta
PA3681		4123261	696	hypothetical protein	255	PA3681.fasta
PA3682		4123961	825	hypothetical protein	283	PA3682.fasta
PA3683		4124858	867	hypothetical protein	245	PA3683.fasta
PA3684		4125743	348	hypothetical protein	104	PA3684.fasta
PA3686	adk	4126948	648	adenylate kinase	130	PA3686.fasta
PA3689		4130952	471	transcriptional regulator	156	PA3689.fasta
PA3691		4134138	405	hypothetical protein	65	PA3691.fasta
PA3692	lptF	4134591	786	outer membrane porin F	162	PA3692.fasta
PA3693		4135452	522	hypothetical protein	185	PA3693.fasta
PA3694		4135970	324	hypothetical protein	55	PA3694.fasta
PA3695		4136290	906	hypothetical protein	242	PA3695.fasta
PA3696		4137192	747	hypothetical protein	186	PA3696.fasta
PA3697		4138007	1296	hypothetical protein	286	PA3697.fasta
PA3698		4139311	552	hypothetical protein	143	PA3698.fasta
PA3699		4139959	714	transcriptional regulator	151	PA3699.fasta
PA3700	lysS	4140884	1506	lysine--tRNA ligase	277	PA3700.fasta
PA3703	wspF	4144939	1008	chemotaxis-specific methylesterase	295	PA3703.fasta
PA3707		4150196	516	hypothetical protein	138	PA3707.fasta
PA3708	wspA	4150716	1629	chemotaxis transducer	420	PA3708.fasta
PA3709		4152611	1620	major facilitator superfamily transporter	365	PA3709.fasta
PA3710		4154339	1674	GMC-type oxidoreductase	381	PA3710.fasta
PA3711		4156184	906	transcriptional regulator	240	PA3711.fasta
PA3713	spdH	4158143	1863	spermidine dehydrogenase SpdH	420	PA3713.fasta
PA3715		4161091	804	hypothetical protein	218	PA3715.fasta
PA3717		4163890	342	FkbP-type peptidyl-prolyl cis-trans isomerase	97	PA3717.fasta
PA3718		4164330	1242	major facilitator superfamily transporter	358	PA3718.fasta
PA3720		4165888	426	hypothetical protein	116	PA3720.fasta
PA3723		4167711	1107	FMN oxidoreductase	284	PA3723.fasta
PA3724	lasB	4168987	1497	elastase LasB	317	PA3724.fasta
PA3725	recJ	4170770	1716	single-stranded-DNA-specific exonuclease RecJ	408	PA3725.fasta
PA3726		4172529	540	hypothetical protein	131	PA3726.fasta
PA3727		4173175	693	hypothetical protein	202	PA3727.fasta
PA3728		4173886	5241	hypothetical protein	819	PA3728.fasta
PA3729		4179276	2067	hypothetical protein	435	PA3729.fasta
PA3730		4181378	642	hypothetical protein	158	PA3730.fasta
PA3731		4182075	696	hypothetical protein	165	PA3731.fasta
PA3732		4182785	621	hypothetical protein	137	PA3732.fasta
PA3733		4183710	1230	hypothetical protein	277	PA3733.fasta
PA3735	thrC	4186781	1410	threonine synthase	391	PA3735.fasta
PA3736	hom	4188243	1305	homoserine dehydrogenase	339	PA3736.fasta
PA3737	dsbC	4189761	729	thiol:disulfide interchange protein DsbC	191	PA3737.fasta
PA3738	xerD	4190616	897	site-specific tyrosine recombinase XerD	229	PA3738.fasta
PA3739		4191727	1836	sodium/hydrogen antiporter	427	PA3739.fasta
PA3740		4193675	687	hypothetical protein	151	PA3740.fasta
PA3741		4194431	426	acyl-CoA thioesterase	102	PA3741.fasta
PA3742	rplS	4195008	351	50S ribosomal protein L19	58	PA3742.fasta
PA3743	trmD	4195400	759	tRNA (guanine-N(1)-)-methyltransferase	146	PA3743.fasta
PA3744	rimM	4196165	528	ribosome maturation factor RimM	100	PA3744.fasta
PA3745	rpsP	4196708	252	30S ribosomal protein S16	45	PA3745.fasta
PA3746	ffh	4197169	1374	signal recognition particle protein Ffh	288	PA3746.fasta
PA3747		4198843	801	hypothetical protein	143	PA3747.fasta
PA3748		4199656	1293	hypothetical protein	339	PA3748.fasta
PA3749		4201252	1314	major facilitator superfamily transporter	258	PA3749.fasta
PA3752		4204543	195	hypothetical protein	39	PA3752.fasta
PA3753		4204734	525	hypothetical protein	113	PA3753.fasta
PA3754		4205296	612	hypothetical protein	149	PA3754.fasta
PA3755		4206048	555	hypothetical protein	104	PA3755.fasta
PA3756		4206665	501	hypothetical protein	71	PA3756.fasta
PA3757		4207408	744	transcriptional regulator	223	PA3757.fasta
PA3758		4208168	1092	N-acetylglucosamine-6-phosphate deacetylase	325	PA3758.fasta
PA3759		4209256	1023	aminotransferase	333	PA3759.fasta
PA3761		4212848	1713	N-acetyl-D-glucosamine phosphotransferase system transporter	444	PA3761.fasta
PA3762		4214762	318	hypothetical protein	73	PA3762.fasta
PA3763	purL	4215544	3897	phosphoribosylformylglycinamidine synthase	643	PA3763.fasta
PA3764		4219841	1359	membrane-bound lytic murein transglycosylase F	300	PA3764.fasta
PA3766		4221923	1257	aromatic amino acid transporter	292	PA3766.fasta
PA3768		4224107	1392	metallo-oxidoreductase	422	PA3768.fasta
PA3769	guaA	4225660	1578	GMP synthase	485	PA3769.fasta
