GCF name	GCF_001999065	GCF_002214105	GCF_016775745	GCF_018735785	GCF_002214005	GCF_014843335	GCF_003999665	GCF_003390475	GCF_014304775	GCF_001483405	GCF_002213965	GCF_001483425	GCF_018968745	GCF_010442835	GCF_002043045	GCF_001027125	GCF_018336735	GCF_013122235	GCF_002848485	GCF_004771195	GCF_000307065	GCF_002105635	GCF_009730635	GCF_000513595	GCF_000306985	GCF_900231485	GCF_000568475	GCF_013177375	GCF_018336775	GCF_018336655	GCF_002213785	GCF_001047715	GCF_000306905	GCF_900637785	GCF_000307005	GCF_001596775	GCF_001454925	GCF_013177415	GCF_001027065	GCF_000307045	GCF_002213985	GCF_001551855	GCF_000026705	GCF_015583955	GCF_001548635	GCF_002848505	GCF_001454865	GCF_001005985	GCF_008807975	GCF_001188655	GCF_900637775	GCF_018966805	GCF_001998985	GCF_018336755	GCF_002213565	GCF_008807875	GCF_002213585	GCF_003043895	GCF_001952755	GCF_001027085	GCF_008807935	GCF_014983945	GCF_002213765	GCF_018336695	GCF_004101665	GCF_003031955	GCF_002843525	GCF_900275645	GCF_000438645	GCF_003144075	GCF_000258905	GCF_014304695	GCF_018336715	GCF_006364035	GCF_000168595	GCF_002285835	GCF_001889645	GCF_009648595	GCF_002213885	GCF_003812545	GCF_018604305	GCF_018604265	GCF_002831485	GCF_001454845	GCF_004763665	GCF_002213645	GCF_018336675	GCF_003433415	GCF_002116675	GCF_003409075	GCF_001454885	GCF_000195395	GCF_000438725	GCF_018336635	GCF_016802645	GCF_000577745	GCF_001999105	GCF_001999025	GCF_009664755	GCF_000746625	GCF_014843315	GCF_016728025	GCF_000513635	GCF_002214085	GCF_000582845	GCF_002214065	GCF_016775765	GCF_001998945	GCF_002213685	GCF_013389395	GCF_905219375	GCF_000950775	GCF_001548585	GCF_016767835	GCF_002213545	GCF_009648655	GCF_900187225	GCF_018604205	GCF_003032055	GCF_016757715	GCF_002105675	GCF_000438745	GCF_905219385	GCF_002213945	GCF_000307615	GCF_003900515	GCF_001513695	GCF_003030405	GCF_009866905	GCF_002213865	GCF_014987905	GCF_002213805	GCF_009648695	GCF_002214125	GCF_004771175	GCF_002213505	GCF_002557815	GCF_004142705	GCF_018966765	GCF_001188045	GCF_001999005	GCF_008807955	GCF_003031935	GCF_002101275	GCF_001913195	GCF_001999165	GCF_014843295	GCF_016775725	GCF_001999085	GCF_018604325	GCF_002220325	GCF_002105615	GCF_002105715	GCF_009648635	GCF_000513675	GCF_002105655	GCF_002213845	GCF_000613085	GCF_000513695	GCF_001889585	GCF_000022925	GCF_000513615	GCF_000195435	GCF_002214145	GCF_000438625	GCF_000209755	GCF_014304675	GCF_000568935	GCF_000808055	GCF_000168635	GCF_019332005	GCF_000318055	GCF_001999145	GCF_001027245	GCF_900231475	GCF_002848425	GCF_009664735	GCF_000093125	GCF_000307085	GCF_001027165	GCF_018336795	GCF_002213605	GCF_003722375	GCF_018735945	GCF_000438685	GCF_000438705	GCF_002213705	GCF_015689035	GCF_001644625	GCF_001998915	GCF_001027205	GCF_018310555	GCF_018106265	GCF_014983645	GCF_002285655	GCF_002848465	GCF_013177395	GCF_014334275	GCF_002105695	GCF_008807915	GCF_018736025	GCF_000681515	GCF_002214045	GCF_000021185	GCF_014843275	GCF_009866885	GCF_000197755	GCF_000513655	GCF_001952795	GCF_009664775	GCF_000168575	GCF_002213745	GCF_002208215	GCF_009730615	GCF_000438585	GCF_018604185	GCF_002557735	GCF_008807895	GCF_000438665	GCF_000168695	GCF_018604285	GCF_013137935	GCF_000218305	GCF_003032075	GCF_001999125	GCF_003030165	GCF_002025165	GCF_000438605	GCF_000800335	GCF_014983505	GCF_002213905	GCF_003031975	GCF_002969195	GCF_002213825	GCF_006364655	GCF_018604245	GCF_001908335	GCF_001483445	GCF_002213665	GCF_001188025	GCF_000008285	GCF_000196035	GCF_018604225	GCF_009648675	GCF_009648615	GCF_002213925	GCF_018672415	GCF_000600015	GCF_001999045	GCF_000210815	GCF_002213625	GCF_003812565	GCF_003031915	GCF_001952735	GCF_010443035	GCF_002213725	GCF_004768685	GCF_003031895	GCF_902385845	GCF_001952775	GCF_001005925	B33116
GCF_002025165	1110	1191	1098	1134	1098	1200	1689	57	1688	1689	1117	1685	1668	1688	1204	1690	1688	1108	1687	1681	1667	1686	1688	1692	1685	1137	1688	1129	67	1687	1687	1069	1208	1688	1686	1688	69	1132	1688	1688	1099	1688	1144	1692	1198	1687	1667	1687	1663	1669	1689	1665	1122	69	1692	1667	1692	1687	1692	1688	1220	1692	1687	1688	1131	1682	1687	1093	1685	1688	1146	1689	1098	1117	1687	1203	54	1069	1095	1683	1692	1685	1687	1103	1687	1692	1692	1120	1680	1096	1667	48	1129	1692	1204	1687	1198	1692	1687	1692	1682	1691	1692	1190	1688	1099	1101	1203	1692	1687	1128	1141	1199	1190	1691	1070	1688	1685	86	1686	1684	1133	1128	1095	1104	1688	1692	67	11	1685	1692	1687	1197	1688	1194	1117	1687	1198	1142	1206	1683	1136	1681	1180	1692	1134	1688	1685	1687	1687	1189	1690	1681	1069	1692	1685	1685	1692	1692	61	1692	1101	1145	1688	1191	1669	1688	1096	1129	1683	1686	1096	1209	1688	1688	1687	1689	1692	1138	1191	1688	1692	1093	1685	1202	1132	1692	1666	1687	1687	1688	1686	1101	1132	1203	1687	1131	1130	1690	1663	1100	1128	1692	1669	1197	1688	1202	1692	1692	1687	1687	1687	1210	1688	1199	1129	1687	1686	1099	1688	1681	1130	1669	1687	1687	1687	0	1688	1098	77	1692	1689	1687	1687	61	1687	1195	1692	1692	1128	1093	1688	1687	1069	1069	1095	1686	1096	91	1687	1692	1664	65	1692	1669	1692	1689	56	1190	1692	1197	1118
GCF_000438605	1687	1685	1687	1686	1687	1683	50	1689	1294	1266	1689	1271	1688	1300	1683	1249	1293	1686	1249	1308	1686	1271	1283	1262	1262	1687	1302	1688	1689	1333	1253	1688	1684	1301	1251	1297	1689	1688	1299	1301	1687	1297	1687	1263	1685	1251	1686	1220	1687	1685	1326	1687	1685	1689	1263	1684	1262	1250	1262	1296	1685	1263	1251	1295	1688	1318	1249	1687	1259	1297	1687	1296	1687	1685	76	1685	1689	1688	1687	1270	1264	1266	1251	1687	1303	1262	1263	1685	1458	1687	1686	1689	1688	1264	1683	1356	1685	1261	1335	1260	1692	1275	1262	1685	1301	1687	1688	1683	1260	1267	1688	1687	1685	1686	1262	1687	1301	1267	1688	1253	1327	1688	1688	1687	1687	1296	1263	1689	1688	1256	1262	1220	1685	1293	1682	1689	1251	1685	1687	1686	1336	1686	1307	1684	1261	1688	1301	1266	1228	1332	1686	48	1325	1688	1262	1271	1256	1264	1265	1689	1263	1687	1688	1293	1685	1685	1296	1687	1688	1339	1253	1687	1685	1299	1279	1251	55	1262	1686	1685	1293	1263	1687	1267	1685	1688	1262	1688	1265	1219	1294	1247	1687	1688	1685	1247	1688	1688	1244	1687	1687	1688	1262	1685	1685	1250	1685	1262	1263	1253	1257	1251	1684	1283	1685	1688	1252	1277	1686	1296	1306	1688	1685	1251	1272	1356	1688	0	1687	1689	1262	1292	1250	1220	1689	1332	1685	1265	1262	1688	1687	1247	1358	1688	1688	1687	1275	1687	1689	1250	1262	1684	1689	1261	1685	1262	1265	1689	1685	1262	1685	1685
GCF_000800335	120	1169	95	982	92	1171	1687	1094	1686	1687	1014	1685	1667	1686	1173	1688	1686	1027	1687	1681	1664	1686	1689	1691	1683	1070	1686	1084	1095	1686	1687	1050	1209	1686	1686	1686	1095	1085	1687	1686	91	1686	1080	1691	1181	1687	1665	1687	1662	1665	1688	1662	1038	1096	1691	1666	1691	1687	1691	1686	1181	1691	1687	1686	1084	1681	1687	77	1685	1686	1074	1687	93	490	1686	1183	1093	1051	93	1681	1691	1685	1687	93	1686	1691	1691	494	1681	85	1665	1100	1085	1691	1173	1687	1178	1691	1686	1691	1681	1690	1691	1169	1686	92	82	1177	1691	1686	1079	1078	1180	1174	1691	1049	1686	1685	1095	1685	1684	1085	1079	93	96	1686	1691	1094	1099	1685	1691	1687	1174	1686	1180	1014	1687	1178	1075	1159	1681	984	1681	1160	1691	1084	1686	1683	1686	1686	1174	1688	1683	1051	1691	1685	1685	1691	1691	1095	1691	98	1107	1686	1168	1665	1686	100	1078	1681	1685	90	1187	1686	1689	1687	1687	1691	1070	1169	1686	1691	77	1685	1182	1085	1691	1666	1686	1687	1686	1687	118	1082	1187	1687	1085	1082	1688	1662	87	1079	1691	1665	1176	1688	1177	1691	1691	1687	1686	1687	1190	1689	1178	1079	1687	1686	92	1686	1681	1082	1665	1687	1686	1687	1098	1687	0	1098	1691	1687	1687	1687	1095	1686	1179	1691	1691	1079	87	1688	1687	1051	1050	93	1686	90	1102	1687	1691	1661	1092	1691	1665	1691	1688	1094	1169	1691	1174	491
GCF_014983505	1110	1195	1098	1129	1098	1200	1689	54	1688	1689	1117	1685	1670	1688	1204	1690	1688	1109	1687	1681	1668	1687	1688	1692	1685	1138	1688	1131	54	1687	1687	1073	1210	1688	1686	1688	66	1134	1688	1688	1099	1688	1146	1692	1202	1687	1668	1687	1665	1670	1690	1666	1123	56	1692	1668	1692	1687	1692	1688	1221	1692	1687	1688	1132	1682	1687	1093	1685	1688	1147	1689	1098	1116	1688	1207	51	1073	1095	1683	1692	1685	1687	1103	1688	1692	1692	1118	1682	1096	1668	73	1131	1692	1205	1687	1202	1692	1687	1692	1682	1691	1692	1194	1688	1099	1101	1204	1692	1687	1129	1142	1203	1194	1692	1074	1688	1685	84	1686	1685	1135	1129	1095	1104	1688	1692	64	77	1685	1692	1687	1201	1688	1198	1117	1687	1202	1143	1209	1683	1132	1681	1185	1692	1135	1688	1685	1687	1687	1192	1690	1682	1073	1692	1685	1685	1692	1692	58	1692	1101	1145	1688	1195	1670	1688	1096	1130	1683	1686	1096	1213	1688	1688	1687	1689	1692	1140	1195	1688	1692	1093	1684	1207	1134	1692	1668	1687	1687	1688	1687	1101	1133	1207	1687	1133	1131	1690	1665	1099	1129	1692	1670	1201	1688	1206	1692	1692	1687	1687	1687	1214	1688	1203	1131	1687	1686	1099	1688	1681	1131	1670	1687	1687	1687	77	1689	1098	0	1692	1689	1687	1687	58	1687	1199	1692	1692	1129	1093	1688	1687	1073	1073	1095	1686	1096	85	1687	1692	1666	59	1692	1670	1692	1689	53	1194	1692	1201	1117
GCF_002213905	1691	1688	1691	1691	1691	1688	1263	1692	1291	1279	1691	1261	1686	1292	1688	1220	1287	1690	1168	1334	1684	1266	1267	12	1225	1691	1294	1690	1692	1329	1172	1691	1688	1293	1171	1289	1692	1690	1278	1297	1691	1289	1691	61	1688	1172	1684	1201	1686	1684	1312	1686	1688	1692	13	1682	12	1172	13	1287	1688	65	1171	1287	1690	1342	1167	1691	1218	1290	1690	1292	1691	1690	1269	1688	1692	1691	1691	1279	77	1255	1174	1691	1300	0	74	1690	1467	1691	1684	1692	1690	77	1688	1341	1688	26	1330	36	1690	1224	13	1688	1293	1691	1692	1688	7	1177	1690	1691	1688	1690	12	1691	1289	1256	1692	1237	1332	1690	1690	1691	1691	1287	64	1692	1692	1222	61	1202	1688	1289	1687	1691	1169	1688	1690	1690	1324	1691	1335	1689	4	1690	1293	1222	1237	1329	1690	1261	1324	1691	0	1258	1222	58	12	1692	2	1691	1690	1289	1688	1684	1290	1691	1690	1323	1241	1691	1688	1289	1264	1171	1267	12	1691	1688	1287	14	1691	1258	1688	1690	11	1685	1174	1206	1288	1164	1691	1690	1688	1165	1690	1690	1217	1686	1691	1690	13	1684	1688	1175	1688	12	1	1169	1172	1171	1688	1267	1688	1690	1173	1195	1691	1291	1338	1690	1684	1172	1266	1346	1692	1262	1691	1692	0	1310	1167	1202	1692	1329	1688	67	0	1690	1691	1173	1343	1691	1691	1691	1244	1691	1692	1168	16	1685	1692	11	1684	11	1235	1692	1688	12	1688	1690
GCF_003031975	1687	1684	1687	1686	1687	1683	1286	1689	1254	1290	1686	1300	1682	1257	1683	1271	1249	1687	1320	1328	1678	1310	1298	1311	1298	1687	1250	1688	1689	1372	1319	1688	1683	1249	1319	1252	1689	1688	1313	1251	1687	1252	1687	1312	1684	1316	1678	1294	1682	1682	1269	1683	1684	1689	1311	1680	1311	1325	1312	1252	1684	1312	1318	1247	1688	1341	1321	1687	1290	1251	1686	1254	1687	1684	1293	1684	1689	1688	1687	1314	1310	1297	1325	1687	1267	1310	1309	1684	1471	1687	1678	1689	1688	1310	1683	1365	1684	1312	1371	1308	1687	1293	1311	1684	1249	1687	1688	1683	1309	1308	1688	1687	1684	1686	1309	1688	1253	1298	1689	1287	1341	1688	1688	1687	1687	1250	1313	1689	1689	1291	1309	1296	1684	1250	1684	1686	1321	1684	1686	1686	1363	1686	1327	1683	1310	1688	1249	1296	1289	1372	1686	1291	1338	1688	1310	1302	1291	1311	1314	1689	1310	1687	1688	1250	1684	1682	1252	1687	1688	1361	1288	1687	1684	1253	1295	1317	1290	1311	1687	1684	1249	1312	1687	1300	1684	1688	1311	1684	1306	1296	1253	1322	1687	1688	1684	1319	1688	1688	1279	1682	1687	1688	1312	1682	1684	1319	1684	1311	1310	1320	1323	1318	1684	1295	1684	1688	1326	1297	1687	1250	1328	1688	1682	1315	1307	1367	1689	1292	1687	1689	1310	0	1317	1296	1689	1372	1684	1312	1310	1688	1687	1315	1365	1688	1688	1687	1282	1687	1689	1317	1311	1681	1689	1310	1682	1311	1279	1689	1684	1311	1684	1684
GCF_002969195	1686	1683	1686	1685	1686	1682	1250	1687	1286	1240	1686	1116	1687	1290	1682	1211	1284	1685	67	1317	1685	1249	1219	1168	1275	1686	1288	1685	1687	1315	46	1686	1682	1287	65	1287	1687	1685	1279	1291	1686	1288	1686	1163	1683	58	1685	1205	1686	1685	1311	1685	1682	1687	1169	1685	1168	63	1168	1284	1682	1163	48	1284	1685	1338	64	1686	1281	1286	1685	1288	1686	1683	1258	1683	1687	1686	1686	1286	1170	1111	65	1686	1294	1167	1169	1683	1450	1686	1685	1687	1685	1170	1682	1330	1683	1170	1316	1164	1689	1240	1169	1683	1287	1686	1687	1682	1167	622	1685	1686	1683	1685	1169	1686	1288	1112	1687	1208	1318	1685	1685	1686	1686	1282	1162	1687	1687	1280	1163	1208	1683	1283	1682	1686	65	1683	1685	1685	1329	1685	1316	1683	1167	1685	1287	1276	1243	1315	1685	1252	1313	1686	1167	1120	1280	1162	1170	1687	1167	1686	1685	1283	1683	1685	1288	1686	1685	1333	1208	1686	1683	1288	1214	59	1252	1168	1686	1683	1284	1170	1686	1117	1683	1685	1168	1688	613	1209	1284	89	1686	1685	1683	57	1685	1685	1210	1686	1686	1685	1168	1685	1683	161	1683	1168	1167	78	72	48	1683	1217	1683	1685	61	1005	1686	1290	1318	1685	1685	57	1246	1334	1687	1250	1687	1687	1167	1317	0	1208	1687	1314	1683	1164	1167	1685	1686	140	1331	1686	1686	1686	1254	1686	1687	69	1167	1684	1687	1167	1685	1168	1225	1687	1683	1168	1683	1683
GCF_002213825	1686	1683	1686	1686	1686	1683	1216	1687	1273	1270	1686	1215	1683	1280	1683	1117	1273	1685	1207	1305	1678	1251	1247	1204	1245	1686	1283	1685	1687	1329	1209	1686	1683	1281	1209	1275	1687	1685	1253	1285	1686	1275	1686	1206	1683	1210	1678	40	1682	1680	1300	1682	1683	1687	1205	1678	1204	1211	1205	1276	1683	1204	1209	1273	1685	1313	1208	1686	1271	1274	1685	1279	1686	1684	1221	1683	1687	1686	1686	1211	1207	1209	1212	1686	1285	1202	1206	1684	1472	1686	1678	1687	1685	1207	1683	1335	1683	1204	1330	1202	1689	1111	1205	1683	1281	1686	1687	1683	1201	1200	1685	1686	1683	1685	1202	1686	1280	1210	1687	1204	1322	1685	1685	1686	1686	1274	1204	1687	1687	1267	1203	0	1683	1271	1683	1686	1209	1682	1685	1685	1320	1686	1305	1684	1202	1685	1281	1252	1227	1330	1685	1219	1298	1686	1202	1213	1267	1203	1206	1687	1202	1686	1685	1271	1683	1680	1275	1686	1685	1319	1208	1686	1683	1276	1243	1210	1220	1204	1686	1683	1273	1206	1686	1214	1682	1685	1204	1684	1197	56	1272	1204	1686	1685	1683	1206	1685	1685	1126	1682	1686	1685	1205	1680	1682	1210	1682	1204	1203	1209	1210	1209	1683	1246	1682	1685	1212	1221	1686	1278	1306	1685	1680	1207	1248	1338	1687	1220	1687	1687	1202	1296	1208	0	1687	1328	1683	1206	1202	1685	1686	1206	1336	1686	1686	1686	1221	1686	1687	1207	1204	1679	1687	1202	1680	1204	1241	1687	1683	1204	1683	1684
GCF_006364655	1106	1189	1096	1130	1096	1198	1689	6	1688	1689	1115	1685	1668	1688	1201	1690	1688	1107	1687	1681	1667	1686	1688	1692	1685	1137	1688	1130	48	1687	1687	1065	1210	1688	1686	1688	32	1132	1688	1688	1097	1688	1145	1692	1196	1687	1667	1687	1663	1669	1689	1665	1123	50	1692	1667	1692	1687	1692	1688	1215	1692	1687	1688	1130	1682	1687	1091	1685	1688	1146	1689	1096	1116	1688	1201	36	1065	1092	1683	1692	1685	1687	1100	1688	1692	1692	1119	1682	1094	1667	58	1129	1692	1202	1687	1196	1692	1687	1692	1682	1691	1692	1188	1688	1097	1099	1200	1692	1687	1127	1141	1197	1187	1692	1066	1688	1685	66	1686	1684	1133	1127	1092	1101	1688	1692	48	60	1685	1692	1687	1195	1688	1192	1115	1687	1198	1141	1205	1683	1133	1681	1178	1692	1133	1688	1685	1687	1687	1186	1690	1682	1065	1692	1685	1685	1692	1692	4	1692	1099	1144	1688	1189	1669	1688	1094	1128	1683	1686	1094	1207	1688	1688	1687	1689	1692	1139	1189	1688	1692	1091	1685	1203	1132	1692	1666	1687	1687	1688	1687	1098	1131	1201	1687	1131	1129	1690	1663	1098	1127	1692	1669	1197	1688	1202	1692	1692	1687	1686	1687	1208	1688	1199	1129	1687	1686	1097	1688	1681	1129	1669	1687	1687	1687	61	1689	1095	58	1692	1689	1687	1687	0	1687	1193	1692	1692	1127	1090	1688	1687	1065	1065	1092	1686	1094	72	1687	1692	1664	46	1692	1669	1692	1689	5	1188	1692	1195	1117
GCF_018604245	1686	1682	1686	1685	1686	1682	1329	1687	1361	1350	1686	1343	1676	1362	1682	1319	1358	1685	1313	1236	1675	1340	1353	1329	1365	1686	1364	1685	1687	6	1313	1686	1682	1365	1314	1361	1687	1685	1309	1367	1686	1361	1686	1329	1682	1311	1675	1328	1677	1676	1387	1677	1683	1687	1330	1672	1329	1314	1330	1361	1682	1326	1312	1357	1685	1210	1314	1686	1348	1360	1685	1362	1686	1683	1337	1682	1687	1686	1686	1351	1326	1338	1314	1686	1366	1329	1326	1683	1470	1686	1675	1687	1685	1326	1682	1059	1682	1330	35	1330	1688	1341	1329	1682	1364	1686	1687	1682	1328	1302	1685	1686	1682	1686	1328	1686	1363	1339	1687	1324	1344	1685	1685	1686	1686	1357	1327	1687	1687	1345	1326	1328	1682	1357	1684	1686	1312	1684	1685	1685	806	1685	1232	1682	1329	1685	1364	1366	1304	5	1686	1332	1237	1686	1329	1339	1345	1326	1330	1687	1329	1686	1685	1357	1682	1676	1362	1686	1685	802	1326	1686	1682	1366	1349	1311	1334	1329	1686	1682	1358	1330	1686	1336	1684	1685	1329	1676	1300	1330	1357	1310	1686	1685	1682	1313	1685	1685	1326	1677	1686	1685	1330	1676	1684	1315	1684	1329	1329	1314	1315	1312	1682	1352	1684	1685	1313	1341	1686	1363	1235	1685	1676	1310	1336	1066	1687	1332	1686	1687	1329	1372	1314	1328	1687	0	1682	1328	1329	1685	1686	1311	1059	1686	1686	1686	1305	1686	1687	1311	1329	1675	1687	1328	1676	1329	1320	1687	1682	1329	1682	1683
GCF_001908335	1182	108	1178	1182	1178	1152	1685	1193	1683	1684	1177	1680	1666	1683	1153	1685	1683	1197	1683	1676	1663	1681	1685	1688	1680	1155	1683	1193	1194	1682	1683	1176	1142	1683	1684	1683	1194	1194	1681	1683	1180	1683	1167	1688	130	1683	1663	1683	1660	1664	1685	1661	1188	1196	1688	1661	1688	1683	1688	1683	1077	1688	1683	1683	1193	1677	1683	1171	1680	1683	1168	1684	1176	1190	1684	141	1191	1178	1173	1677	1688	1680	1683	1179	1683	1688	1688	1193	1678	1174	1663	1199	1195	1688	1153	1682	145	1688	1682	1688	1680	1687	1688	107	1683	1181	1180	1115	1688	1682	1190	1157	131	1087	1688	1182	1683	1680	1195	1682	1679	1195	1190	1173	1180	1683	1688	1196	1195	1680	1688	1683	75	1683	1097	1177	1683	1159	1159	1102	1678	1184	1676	1149	1688	1199	1683	1680	1682	1682	1088	1686	1678	1176	1688	1680	1680	1688	1687	1193	1688	1179	1210	1683	99	1664	1683	1178	1193	1679	1682	1172	154	1683	1685	1683	1685	1688	1156	95	1683	1688	1171	1680	1163	1195	1688	1662	1682	1683	1683	1683	1176	1195	149	1683	1196	1195	1685	1660	1177	1191	1688	1664	1160	1684	1160	1688	1688	1683	1683	1683	169	1685	1160	1192	1683	1682	1179	1683	1676	1193	1664	1683	1682	1682	1195	1685	1179	1199	1688	1684	1683	1683	1193	1682	0	1688	1688	1191	1174	1684	1682	1178	1176	1173	1679	1172	1198	1683	1688	1662	1194	1688	1664	1688	1685	1193	107	1688	75	1190
GCF_001483445	1691	1688	1691	1691	1691	1688	1266	1692	1290	1280	1691	1266	1686	1292	1688	1224	1287	1690	1165	1338	1684	1268	1271	69	1224	1691	1294	1690	1692	1328	1169	1691	1688	1293	1168	1289	1692	1690	1279	1297	1691	1289	1691	27	1688	1169	1684	1206	1686	1684	1312	1686	1688	1692	70	1682	69	1169	70	1287	1688	32	1168	1287	1690	1345	1164	1691	1225	1290	1690	1292	1691	1690	1273	1688	1692	1691	1691	1276	68	1261	1171	1691	1300	67	64	1690	1464	1691	1684	1692	1690	68	1688	1343	1688	81	1329	67	1690	1227	70	1688	1293	1691	1692	1688	64	1174	1690	1691	1688	1690	69	1691	1290	1262	1692	1241	1330	1690	1690	1691	1691	1287	29	1692	1692	1227	26	1206	1688	1289	1688	1691	1166	1688	1690	1690	1328	1691	1339	1689	66	1690	1293	1221	1236	1328	1690	1264	1325	1691	67	1264	1227	23	69	1692	69	1691	1690	1289	1688	1684	1290	1691	1690	1327	1246	1691	1688	1289	1268	1167	1270	69	1691	1688	1287	71	1691	1264	1688	1690	68	1685	1171	1211	1288	1162	1691	1690	1688	1162	1690	1690	1221	1686	1691	1690	70	1684	1688	1172	1688	69	68	1165	1170	1168	1688	1271	1688	1690	1170	1197	1691	1291	1342	1690	1684	1169	1269	1348	1692	1265	1691	1692	67	1312	1164	1206	1692	1328	1688	0	67	1690	1691	1170	1345	1691	1691	1691	1245	1691	1692	1165	71	1685	1692	68	1684	68	1237	1692	1688	69	1688	1690
GCF_002213665	1691	1688	1691	1691	1691	1688	1263	1692	1291	1279	1691	1261	1686	1292	1688	1220	1287	1690	1168	1334	1684	1266	1267	12	1225	1691	1294	1690	1692	1329	1172	1691	1688	1293	1171	1289	1692	1690	1278	1297	1691	1289	1691	61	1688	1172	1684	1201	1686	1684	1312	1686	1688	1692	13	1682	12	1172	13	1287	1688	65	1171	1287	1690	1342	1167	1691	1218	1290	1690	1292	1691	1690	1269	1688	1692	1691	1691	1279	77	1255	1174	1691	1300	0	74	1690	1467	1691	1684	1692	1690	77	1688	1341	1688	26	1330	36	1690	1224	13	1688	1293	1691	1692	1688	7	1177	1690	1691	1688	1690	12	1691	1289	1256	1692	1237	1332	1690	1690	1691	1691	1287	64	1692	1692	1222	61	1202	1688	1289	1687	1691	1169	1688	1690	1690	1324	1691	1335	1689	4	1690	1293	1222	1237	1329	1690	1261	1324	1691	0	1258	1222	58	12	1692	2	1691	1690	1289	1688	1684	1290	1691	1690	1323	1241	1691	1688	1289	1264	1171	1267	12	1691	1688	1287	14	1691	1258	1688	1690	11	1685	1174	1206	1288	1164	1691	1690	1688	1165	1690	1690	1217	1686	1691	1690	13	1684	1688	1175	1688	12	1	1169	1172	1171	1688	1267	1688	1690	1173	1195	1691	1291	1338	1690	1684	1172	1266	1346	1692	1262	1691	1692	0	1310	1167	1202	1692	1329	1688	67	0	1690	1691	1173	1343	1691	1691	1691	1244	1691	1692	1168	16	1685	1692	11	1684	11	1235	1692	1688	12	1688	1690
GCF_001188025	1080	1182	1074	1102	1072	1196	1688	1126	1686	1687	1058	1683	1668	1686	1198	1688	1686	1112	1685	1682	1666	1686	1687	1690	1683	1099	1686	100	1125	1685	1685	1034	1201	1686	1685	1686	1130	95	1686	1686	1070	1686	1108	1690	1189	1685	1666	1685	1663	1668	1688	1668	1076	1126	1690	1668	1690	1685	1690	1686	1185	1690	1685	1686	43	1682	1685	1069	1683	1686	1107	1687	1069	1083	1688	1195	1123	1034	1070	1680	1690	1683	1685	1073	1686	1690	1690	1086	1679	1071	1666	1130	100	1690	1197	1687	1194	1690	1685	1690	1682	1689	1690	1182	1686	1073	1074	1201	1690	1685	36	1104	1191	1191	1690	1036	1686	1683	1129	1684	1684	102	38	1070	1073	1686	1690	1126	1128	1683	1690	1685	1188	1686	1201	1058	1685	1179	1103	1184	1685	1108	1682	1181	1690	49	1686	1683	1685	1685	1192	1689	1683	1035	1690	1683	1683	1690	1690	1127	1690	1076	159	1686	1182	1668	1686	1072	39	1685	1684	1069	1200	1686	1687	1685	1688	1690	1101	1181	1686	1690	1069	1683	1183	101	1690	1665	1685	1685	1686	1685	1077	42	1198	1685	104	39	1688	1663	1075	0	1690	1668	1178	1686	1180	1690	1690	1685	1685	1685	1202	1687	1178	36	1685	1684	1071	1686	1682	42	1668	1685	1686	1687	1128	1688	1079	1129	1690	1688	1685	1685	1127	1685	1191	1690	1690	0	1070	1686	1687	1034	1034	1070	1684	1069	1132	1685	1690	1664	1124	1690	1668	1690	1688	1126	1182	1690	1188	1084
GCF_000008285	109	1163	79	980	90	1163	1687	1090	1686	1686	1007	1684	1668	1686	1165	1688	1686	1023	1686	1680	1664	1685	1688	1691	1683	1067	1686	1076	1090	1686	1686	1040	1201	1686	1684	1686	1091	1076	1686	1686	88	1686	1077	1691	1175	1686	1665	1686	1663	1665	1688	1662	1034	1091	1691	1666	1691	1686	1691	1686	1172	1691	1686	1686	1074	1680	1686	73	1684	1686	1071	1687	89	484	1686	1177	1088	1041	85	1680	1691	1684	1686	90	1685	1691	1691	488	1680	80	1665	1094	1076	1691	1165	1686	1172	1691	1686	1691	1681	1690	1691	1163	1686	89	77	1167	1691	1685	1070	1075	1174	1172	1691	1039	1686	1684	1092	1685	1683	1076	1070	85	93	1686	1691	1089	1094	1684	1691	1686	1169	1686	1178	1007	1686	1168	1073	1155	1680	981	1680	1154	1691	1074	1686	1683	1685	1686	1172	1688	1682	1041	1691	1684	1684	1691	1690	1091	1691	94	1099	1686	1162	1665	1686	95	1069	1681	1685	85	1181	1686	1688	1686	1687	1691	1067	1163	1686	1691	73	1684	1173	1076	1691	1666	1685	1686	1686	1685	111	1073	1181	1686	1077	1073	1688	1663	84	1070	1691	1665	1166	1687	1168	1691	1691	1686	1686	1686	1183	1687	1168	1070	1686	1685	90	1686	1680	1073	1665	1686	1685	1686	1093	1687	87	1093	1691	1687	1686	1686	1090	1686	1174	1691	1691	1070	0	1687	1686	1041	1040	85	1685	85	1096	1686	1691	1661	1087	1691	1665	1691	1688	1090	1163	1691	1169	485
